artistName,id,genres
Sycco,4meTRfbaVba24HXyBwbKJ0,"australian alternative pop, australian pop"
Echo Base,0tzwnr5NMZBGMANByU5cfB,
Claude Debussy,1Uff91EOsvd99rtAupatMP,"classical, impressionism, post-romantic era"
Ave Maria,4TFO5cEiDGkNlmHQMXacRs,
Xavier Wulf,3uo0ix4Y67XHVWBhXXIY1S,"dark trap, emo rap, memphis hip hop, underground hip hop, vapor trap"
Yxngxr1,2jwRHcdgkRhelYEMqndDKe,"aesthetic rap, emo rap, lo-fi chill, sad lo-fi, sad rap"
ilyTOMMY,4XWaILHqySwH1y6LhlYcsb,"aesthetic rap, emo rap, sad lo-fi, sad rap"
quinn,3ApUX1o6oSz321MMECyIYd,"electropop, indie pop rap, pop, pop rap"
Pouya,4nXOZlYoAD67hF9aUEncMY,"aesthetic rap, dark trap, emo rap, miami hip hop, underground hip hop"
Current Joys,0m5FakHKCQdA7UN0PIzMcL,"indie pop, lo-fi indie"
Eyedress,3XxNRirzbjfLdDli06zMaB,noise pop
surrenderdorothy,5DyJ1PzYEPstcP8m0q8bZp,"dark trap, emo rap, underground hip hop"
Denzel Curry,6fxyWrfmjcbj5d12gXeiNV,"dark trap, drill, hip hop, miami hip hop, rap, underground hip hop"
Cuco,2Tglaf8nvDzwSQnpSrjLHP,"bedroom pop, dream pop"
$NOT,5IbEL2xjRtKsunfmsahLuO,"aesthetic rap, florida rap, rap, underground hip hop"
The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,"irish rock, pop rock, rock"
Sadness,04tDiz6koPFuo5JBZyLgFg,depressive black metal
Jasiah,7502fDxg339jvGV08Jd4R0,"dark trap, ohio hip hop, underground hip hop, viral rap"
Ibra,38osEo6ebgNhOrlD5Xi4iZ,"lo-fi beats, lo-fi rap"
Zelliack,2uvjQ4Szl714wfOtoSkH9s,"fort worth indie, progressive post-hardcore"
Many Rooms,3WTuNU8i3JCrYEztzssnyV,houston indie
Malibu Ken,5PB4q8DMiGL17Jdo4k6TOy,abstract hip hop
Disco Inc.,3mPyBjLQNaO5XwUyTXf5wL,"alternative emo, midwest emo"
tortuganónima,0jsPe8wkYOMs1yd3zd2aRR,"chilean indie, math rock latinoamericano"
Gus Dapperton,6sHCvZe1PHrOAuYlwTLNH4,"bedroom pop, indie pop, indie poptimism"
Josh Hodges,4zjmYQZwBEdE7VhjNwmX83,indie garage rock
Pseudo,1wFUwnJhCYwRe6eC0DlMkd,
Fiddlehead,0q6u5HyVK4zwGuzEtqjHqa,"5th wave emo, alternative emo, boston indie, bubblegrunge, dreamo, emo, indie punk, melodic hardcore, new england emo"
Sewerslvt,30F64wQIHvLiFTGaNZ73nU,"atmospheric dnb, glitchbreak, glitchcore"
ABSRDST,0F4rneT54YD3eaWYXUXvFM,future bass
Ovlov,2Iy7tZpp5qQudlg5cbcgH8,"american shoegaze, bubblegrunge, connecticut indie, dreamo, garage psych, indie garage rock, indie punk, indie rock, nu gaze, shoegaze"
Blahsum,54aU8y6dR6lasY9bIaT6mt,
Unrxleased Mxsic,119nRLMC5WyaCIxvC4Q2dQ,
VULPIX,3DTYK3Z5kuKfF4JNQG3h9l,australian shoegaze
Kibishi,0PK6cB0zu68dt8qx6DRn6G,
C-Gak,6yqxORV5stXqLt2wbuS8vN,
Увула,3AUmmVu7wsx1EvUr1vlsk9,"russian alt pop, russian post-punk, russian shoegaze"
Lili Trifilio,2vVwxy0e99VQzinIJhaifB,
Jeff Rosenstock,0wNZvrIMNUCs24G0wFg2D6,"alternative emo, bubblegrunge, emo, folk punk, indie punk, indie rock, modern power pop"
Nick Wagen,553dRRGA9Fvnu5OBmGpLBZ,
Nicole Dollanganger,0MfC3pip8rY8OFLJVVNvBO,canadian singer-songwriter
Divine Sweater,6QhdyISn8fmch9ULKyqUoH,
The High Curbs,10vRxHWrGthzWjNMCNvUHy,"australian garage punk, indie garage rock, socal indie"
SG Lewis,0GG2cWaonE4JPrjcCCQ1EG,"alternative r&b, indie soul, uk dance, vapor soul"
Clairo,3l0CmX0FuQjFxr8SK7Vqag,"bedroom pop, indie pop, pop"
Men I Trust,3zmfs9cQwzJl575W1ZYXeT,indie pop
Beach House,56ZTgzPBDge0OvCGgMO3OY,"baltimore indie, dream pop, dreamo, modern dream pop"
Dreamgirl,7JPPLV24jlpVoHz5dHN6pR,"indie garage rock, kc indie"
Michael Seyer,7K4cef9h3NvU7Xb3BH7Ade,"bedroom pop, indie garage rock"
FLOOR CRY,0oNT7doR0CV9mAXYDSk8Tx,"indie pop, manitoba indie"
BØRNS,1KP6TWI40m7p3QBTU6u2xo,"modern rock, pop"
The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,"modern alternative rock, modern rock, pop"
Puma Blue,6lHO1eGthNnos9KP2BH0cG,"bedroom pop, uk contemporary r&b"
Beach Fossils,1bwUhKRmEkOZ1wuTnV9XjC,"brooklyn indie, chillwave, dream pop, dreamo, indie garage rock, indie rock, indie surf, popgaze, shoegaze"
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,"permanent wave, pop"
Kevin Abstract,07EcmJpfAday8xGkslfanE,"afrofuturism, alternative r&b, hip hop, lgbtq+ hip hop, rap"
Elsa y Elmar,5nKGeITSNCVP76muyOlszy,"colombian indie, colombian pop, latin pop, r&b en espanol"
Strawberry Guy,1AbJ2cmwK400LSvdvBL5Jc,"bedroom pop, indie pop"
Short Fictions,07VKGw5BhunkwMnvz71Z1h,"5th wave emo, alternative emo, midwest emo, pittsburgh indie"
Welcome Café,0hlhHqfNH8VgnnvlviM6FD,
Bent Knee,69f5J6OIgAP1G54zQfesv1,"boston indie, boston rock"
Aviations,6dW9mkTQTr10cm2Lv4pPuY,djent
SABELLA OFFICIAL,6rbp1eSjZO33HAeBPJbmdA,metallic hardcore
Uyama Hiroto,6AE5XsUcbWE2XrQccVVJyd,"ambeat, jazztronica"
Home,2exebQUDoIoT0dXA8BcN1P,future funk
6LACK,4IVAbR2w4JJNJDDRFP3E83,"alternative r&b, atl hip hop, hip hop, melodic rap, pop rap, r&b, rap, trap"
Labrinth,2feDdbD5araYcm6JhFHHw7,"indie poptimism, pop"
ZAYN,5ZsFI1h6hIdQRw2ti0hz81,"dance pop, electropop, pop, post-teen pop, uk pop"
blackbear,2cFrymmkijnjDg9SS92EPM,"pop, pop rap"
Gregorian,0Hu0feSkb1IIG0PbZ5P2s9,gregorian chant
The 1975,3mIj9lX2MWuHmhNCA7LSCW,"modern alternative rock, modern rock, pop, rock"
pondhopper,08VPEB4FkrlgqXzaFIeIEm,
DragonForce,2pH3wEn4eYlMMIIQyKPbVR,"british power metal, metal, neo classical metal, power metal, speed metal"
Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,"indie folk, stomp and holler"
Saba,7Hjbimq43OgxaBRpFXic4x,"alternative r&b, chicago rap, hip hop, rap, underground hip hop"
Brooke Fraser,1W2FTsCUlviVRhHNjZwWiN,"nz christian, nz pop, worship"
The Dillinger Escape Plan,7IGcjaMGAtsvKBLQX26W4i,"alternative metal, american metalcore, mathcore, new jersey hardcore, new jersey punk"
Bic Runga,3R8AurcQVHkialifehVKXV,"lilith, new wave pop, nz pop, nz singer-songwriter"
Gin Wigmore,4Gzfk9Lxm67nBs7E9BZjzG,"auckland indie, kiwi rock"
Midnight Youth,5TbejBtW7O4shVt4gVjJle,kiwi rock
Mitch James,65oocmSeB6z75kHwrZo1le,nz pop
Brand New,168dgYui7ExaU612eooDF1,"emo, indie rock, screamo"
Rick Astley,0gxyHStUsqpMadRV0Di1Qt,"new romantic, new wave pop, soft rock, sophisti-pop, synthpop"
Mild High Club,5J81VungUjSVHxlPpTI9KG,"indie garage rock, neo-psychedelic"
10 Years,0REMf7H0VP6DwfZ9MbuWph,"alternative metal, christian rock, nu metal, post-grunge, rap rock"
Josh Ritter,6igfLpd8s6DBBAuwebRUuo,"acoustic pop, alternative country, deep new americana, folk, indie folk, modern folk rock, neo mellow, new americana, roots rock, stomp and holler"
Lydia,1YYxodrdAUSYhO8ueGQtXs,"dreamo, progressive post-hardcore"
Visage,0EPf9vAXPdFV5Ezp1sMX8B,"early synthpop, new romantic, new wave, new wave pop, synthpop"
Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,"alternative rock, indie pop, indie rock, melancholia, singer-songwriter"
Kara Comparetto,3OPaBcNIu8oINzPWMi8p5E,vgm instrumental
Gang of Youths,142YBUGmLWCJigFLzgguf8,"australian indie, australian pop, modern rock"
Minus the Bear,0YQBN02bmZvwGNrrWsg2sT,"dreamo, indie rock"
Isaiah Rashad,6aaMZ3fcfLv4tEbmY7bjRM,"hip hop, rap, tennessee hip hop, underground hip hop"
Riley!,2QMsj4XJ7ne2hojxt6v5eb,"contemporary country, country road"
Astrophysics,5ho2IoSxmjGkX2eFOLY64T,synthwave brasileiro
Shakey Graves,1fZpYWNWdL5Z3wrDtISFUH,"austin americana, austindie, deep new americana, indie folk, new americana, stomp and holler"
Khai,0lawSNBxNgJFQYJnQzLH8c,"indie pop, lo-fi chill, lo-fi rap, sad lo-fi"
xxyyxx,1iqXhsjGeWi2Gje5q0mFYb,wonky
Catching Flies,4zAOqBfNLyWFvj1e3yvypJ,"downtempo, electronica, indie dream pop, indie soul, new french touch, vapor soul"
Ollie MN,5sH4dr4r46Vm0Qu84PAYvk,indie pop
The xx,3iOvXCl6edW5Um0fXEBRXy,"downtempo, dream pop, indietronica"
Raveena,2kQnsbKnIiMahOetwlfcaS,"alternative r&b, chill r&b, high vibe, indie r&b, indie soul"
Kelsey Lu,0fEfMW5bypHZ0A8eLnhwj5,"alternative r&b, art pop, escape room, experimental r&b"
Brooks & Dunn,0XKOBt59crntr7HQXXO8Yz,"contemporary country, country, country road, country rock"
Kevin Morby,6fxk3UXHTFYET8qCT9WlBF,"chamber pop, freak folk, indie folk, indie pop, indie rock, kc indie, modern folk rock, stomp and holler"
maye,5ti5FPHgtaSf15KcUisZMt,latinx alternative
BETWEEN FRIENDS,2HkSsS8O2U2gPhnCGVN5vn,"indie pop, la pop"
The Japanese House,3IunaFjvNKj98JW89JYv9u,"art pop, electropop, indie pop, indie poptimism, indietronica, modern dream pop, vapor soul"
The Marías,2sSGPbdZJkaSE2AbcGOACx,"bedroom pop, indie pop, la indie"
Cliffdiver,3yYFfLWWw90qPAloqOGM7x,"5th wave emo, diy emo, tulsa indie"
On The Might Of Princes,7m0ceX2PgDpdhcr0m9qpQX,"emo, emo punk, long island punk, midwest emo, screamo, skramz"
Matt Maeson,7gHscNMDI8FF8pcgrV8eIn,"indie poptimism, modern rock"
Secret Band,2yPTApi5ZT9yYsSoD98b1X,"progressive post-hardcore, swancore"
Neutral Snap,4of9cTJoXBKZhb8aIwXgqC,
CLUBZ,6MoZZABXeQwEmzmcwICxwK,"latin rock, mexican indie, mexican rock, pop electronico"
Bratty,0UTzLuwz9RvFOCnwAZjUxn,"mexican indie, sinaloa indie"
10cc,6i6WlGzQtXtz7GcC5H5st5,"album rock, art rock, classic rock, classic uk pop, folk rock, glam rock, mellow gold, rock, soft rock, symphonic rock, yacht rock"
The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,"folk-pop, pop, pop rock, stomp and holler"
Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,"modern rock, rock"
bbno$,41X1TR6hrK8Q2ZCpp2EqCz,"canadian hip hop, dark trap, vapor trap"
Gorillaz,3AA28KZvwAUcZuOKwyblJQ,alternative hip hop
Sia,5WUlDfRSoLAfcVSX1WnrxN,"australian dance, australian pop, pop"
Sarah Proctor,7uz8DZsGBlVbCVpACJGfNl,
Đinh Hoài Xuân,47z32G5rrcw2JBMfC4EDR7,
Yung Bae,30FDJPN3RtwJZ20g5YGCRX,future funk
1990nowhere,5NURDn6WDlYbCPIwkfdqjG,
Spotify,79BoW9by11VQdVJHy6nelQ,
NPR News Now,,
It's Been a Minute with Sam Sanders,,
Super Whatevr,2kbAovdYb7krLSGdOrBMRu,"alternative emo, modern alternative rock, oc indie"
Andromeda,46U3e36KOitRTJchc1SqFu,"neo classical metal, progressive metal, swedish progressive metal"
Scrim,5VKvqCyBxqbaXUp8eK0aUy,"dark trap, underground hip hop"
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,"east coast hip hop, hip hop, rap, trap"
Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,"edmonton indie, lo-fi indie"
LOUD HOUND,0GrpGhTrgIvdNRAOl96Co9,
Zach Mccoy,56TZNy0EJFQPnVeyX0P4Sr,
awakebutstillinbed,0NvYpRJfbFyOI4QdsLJ1Jw,"5th wave emo, diy emo, midwest emo, small room"
The Contortionist,7nCgNmfYJcsVy3vOOzExYS,"deathcore, djent, melodic metalcore, progressive post-hardcore, sci-fi metal"
Lume,6wtLDIGKKFNj1SgEJgkfVu,rain
Wadiya Productions,,
Slipfunc,2VFav5fXNS6P1VZKGssdzs,"lo-fi beats, lo-fi chill"
Sloth,6Nwhmo3adbTqPMCsgBgkf4,"bubblegrunge, indie punk"
Ethel Cain,0avMDS4HyoCEP6RqZJWpY2,"indie pop, modern dream pop"
Darko US,7C6FTHcdowgX4dzKUd678K,deathcore
Gesu No Kiwami Otome,1ieluXFoq2RRxMXZIQksTz,"j-pop, j-rock"
Kane Strang,5ep2Spbr5BdQT3WErx4kie,"dunedin indie, nz indie"
Adot,1ErzdgsL12unJZsJkqq85H,
Bonjr,10dzW1PpkEFPkeQSqvgXvw,"lo-fi chill, weirdcore"
Yung Tide,1mInm8wh9Zv5fpeJekJ8Di,emo rap
Puzzle,3JDZy6EWo6V8yABANunf6V,indie garage rock
Joseph Idoko,5jLKxprjiogYacqNV0PCYv,
DEVTH CXRN,6P4dIM1cSCK68RnUYAaWhw,
Sotgore,7HP5slTHISgeFSm05rrPYL,
Cuileann,2aBUhzTNq0sTw86nFKkopk,
Pictures of Vernon,1uWO3WGCLeZJOQVPXjAERW,"5th wave emo, alternative emo, diy emo, midwest emo, north carolina emo"
Eternity Forever,57jIhbre5LNTiR4Pr60wUs,progressive post-hardcore
We Came As Romans,6qO6LhD6FuXK5e2PtfAIMz,"christian rock, melodic metalcore, metalcore, post-screamo, screamo, trancecore"
Asking Alexandria,1caBfBEapzw8z2Qz9q0OaQ,"melodic metalcore, metalcore, trancecore, uk metalcore"
Attack Attack!,1FcRUsTmnEQfVCH5OIKSpb,"metalcore, post-screamo, screamo, trancecore"
Three 6 Mafia,26s8LSolLfCIY88ysQbIuT,"crunk, dirty south rap, gangster rap, hip hop, memphis hip hop, pop rap, rap, southern hip hop, tennessee hip hop, trap"
Tear Da Club Up Thugs,6EXX0GpVsILp9TGCfu7AVG,"crunk, dirty south rap, gangster rap, memphis hip hop, southern hip hop, trap"
Dog Music,7faolmVD4RMkmZ84Zv18Cj,"pet calming, sleep"
The Casualties,5uMNhVG30JzeZ5xtPb1tqR,"hardcore punk, oi, punk, skate punk"
Eskorbuto,3AXQ8iTveAp1uA5NlbK8qb,"punk euskera, spanish punk"
N.W.A.,4EnEZVjo3w1cwcQYePccay,"conscious hip hop, gangster rap, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, rap, west coast rap"
4 Skins,5y0FSpa0TYgmll2TorAeke,"oi, punk"
Doom,2pAWfrd7WFF3XhVt9GooDL,"alternative hip hop, east coast hip hop, hip hop, rap"
JOHNNASCUS,1Kvu06TxgDMSFkoYQEj6Rv,"dark trap, glitchcore, industrial hip hop"
Em Beat,6CL1XChHtRfar3d1m7RCG7,
Guilty State of Mind,4XN6p1K4eUHzHrraNyLzvG,
"Fail Better, Heal Faster",45CNppuKvJ4JY9Oc6lVpH3,alternative emo
an Unkindness,1oVoyeMTr6aAh6eVJK26nq,
333,229L5fu5MBYs1RzmKYBfgX,
Unaloon,4L8UHS5KBbMtp0JC85Cchx,emo rap
Neanderthal,7AV66Eu1XevhHitr3MEama,
aloneintokyo,3lKU1iOcWAHIXAD5v5jIUW,
Faze Wave,7rsBReXv6wZK0s0nGN3yzF,jacksonville indie
Seer Believer,6uL5SICg3xKnPNxDk7B9QM,"dreamo, grungegaze"
Vague003,6dJ1iY51ZgNt93gelvdF3k,"boston hip hop, lo-fi beats, lo-fi chill"
Briston Maroney,7vtSUU3zpHeYJfX6BPNrJd,"indie pop, modern rock, nashville indie"
underscores,7HfUJxeVTgrvhk0eWHFzV7,"escape room, future bass, glitchcore, hyperpop"
Soft Kill,58rIPw8uw8LW01eQH7Mi7m,"dark post-punk, deep gothic post-punk, dreamo, grave wave, nu gaze"
kiLLa Laharl,4LtL3roYjwxZooH2MWQczN,"dark trap, drift phonk, emo rap"
Varials,6EFV3PmaXblKwNbvpkGv9l,"metalcore, metallic hardcore, pennsylvania hardcore, progressive deathcore"
SADGASM,4W490AQtMJ2wD1glpMa6yF,aesthetic rap
6host,5GP0ySZUhhFtH62pKtZJox,"emo rap, sad lo-fi"
Rew,0pKGL4bTFl7l7fac3x7PoT,
Miss Fortune,5kx19W2Z47r0eF76IIRG7l,"pop punk, post-screamo, progressive post-hardcore"
Lilac Boy,4YmUndkdlIma2wzaWmRCWC,
Orchid Mantis,6Yt4jPVBqhLFQcNM0dSZtq,"dreamo, indie garage rock, lo-fi indie, modern dream pop"
whyetc,2u7FyJzdLQbxnYE0ecIqjJ,
Rawska,3pob90yrusjcbgSYFKaeAk,emo rap
josh pan,2sfSQ1BOzaFQa3LZj6OGwD,"electronic trap, future bass, vapor twitch"
Outfit,7iVQ3ZTGEEYS9oJ1OZbgnD,
Tothegood,4DPAYFlcGv89JRXjqXy20f,emo rap
Geoxor,1gZm7WtVj8XuaRWeN0Ft6s,speedrun
Rich Brian,2IDLDx25HU1nQMKde4n61a,indonesian hip hop
Cosmopaark,29ArX70lbbZc2CfnbAAy5L,
Flux Pavilion,7muzHifhMdnfN1xncRLOqk,"bass trap, brostep, classic dubstep, edm, electro house, electronic trap, melodic dubstep, pop dance"
Doctor P,0tgjwsn1Lpjj8kKEvWm0KQ,"brostep, dubstep, edm, electro house, electronic trap, filthstep, gaming dubstep, moombahton"
KAROL G,790FomKkXshlbRYZFtlgla,"latin, reggaeton, reggaeton colombiano, trap latino"
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,"dance pop, hip hop, miami hip hop, pop, pop rap, rap, southern hip hop, trap"
Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,"adult standards, easy listening, lounge"
The Algorithm,14u4KXVp0iXQil79EpxXGc,"cyberpunk, dark clubbing, djent, electronic djent, future rock, instrumental djent, instrumental rock"
Pure Obsessions & Red Nights,6m9fysdVTyH0KxNhG3DDaT,modern goth
Animals As Leaders,65C6Unk7nhg2aCnVuAPMo8,"djent, instrumental djent, instrumental rock, jazz metal, progressive jazz fusion, progressive metal"
ZVM,0ycHhPwPvoaO4VGzmMnXGq,"brostep, dubstep, edm, electro house, electronic trap, glitch"
Scale The Summit,16Uqo1jjtPiKI4zU1Ficgb,"djent, instrumental math rock, instrumental progressive metal, instrumental rock, jazz metal, progressive jazz fusion"
Audrey Fall,1evuNsiLo3ohG4xIYhPL03,"instrumental post-rock, post-rock"
Aphex Twin,6kBDZFXuLrZgHnvmPu9NsG,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic"
K. Leimer,5m1jRZQE4BjLrFrV33jIql,"ambient, experimental ambient, fourth world"
Bibio,0qzzGu8qpbXYpzgV52wOFT,"ambient folk, chillwave, downtempo, electronica, folktronica, indie soul"
Four Tet,7Eu1txygG6nJttLHbZdQOh,"alternative dance, electronica, folktronica, indie soul, intelligent dance music"
Meitei,5TS4DIOBGgEE6ysYh7yuii,"experimental ambient, fourth world, j-ambient"
Alaskan Tapes,5GHBk4xcO1UqlbyrUXv5dq,
DARK,4z19QMyPVRwbd4Fs2LisBa,"reggaeton, reggaeton flow, trap latino"
Rival Consoles,05lIUgmmsmTX2N9dCKc8rC,"ambient, ambient idm, chamber psych, compositional ambient, electronica, intelligent dance music, microhouse, neo-classical"
Chihei Hatakeyama,4G1ZsxfEEztbE1VcnNInPg,"ambient, art pop, compositional ambient, drift, drone, experimental ambient, fourth world, j-ambient"
Erik Wøllo,5a4gbN7QchpH2EgapVHB5I,"ambient, drift, nordic ambient"
Dimitris Petsetakis,163aNv3YXTyVMyZnPHITj8,
Bing & Ruth,0grPfzk6cTnzfQpxjLDPs0,"ambient, compositional ambient, drone, fourth world, neo-classical"
Bright Eyes,5o206eFLx38glA2bb4zqIU,"anti-folk, chamber pop, indie folk, indie pop, indie rock, melancholia, omaha indie, stomp and holler"
TV Girl,0Y6dVaC9DZtPNH4591M42W,indie pop
Herman's Hermits,48YxSlb23RAaCd4RyHcV9V,"adult standards, brill building pop, british invasion, bubblegum pop, classic rock, classic uk pop, folk rock, mellow gold, merseybeat, rock-and-roll, rockabilly"
Yvng Vadr,0rp1QMRHGug09EjhQ3m53u,drift phonk
Bedside Kites,5zKinanOH8komuiAx6fmvL,lo-fi indie
Boyce Avenue,7CQwac16i1W5ej8YpuL3dv,"acoustic cover, neo mellow, pop, viral pop"
Summer Dean,33tSPgqoMQLTTJBn7LLLul,roots americana
Skrillex,5he5w2lnU9x7JFhnwcekXX,"brostep, complextro, edm, electro"
Yasi,6r2niOTnexy9xss5g8GWXH,
Packboii Pbk,3qbpItVRRKHrUwDIVmJN1N,
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,"dance pop, pop, post-teen pop"
Hot Mulligan,1lKZzN2d4IqiEYxyECIEHI,"alternative emo, anthem emo, emo, pop punk"
Bryan the Giant,14vgab5HjOI08QDjtHBAVK,
Hospital Bracelet,3fTtPzStO5OpnxnqhC6xNM,"5th wave emo, alternative emo, bubblegrunge, chicago pop punk, diy emo"
SAIAH,5ZPYeVqoWNuukwfarvkyJX,emo rap
Gaullin,1aQwKFn00nswXRDUDipm0K,"edm, lithuanian edm, lithuanian electronic, pop dance, tropical house"
Portico Quartet,7sYipTRgDXS2JVOPEhRutx,"british jazz, compositional ambient, contemporary jazz, electronica, indie jazz, jazz quartet, neo-classical, new tribe, nu jazz"
Born Without Bones,541FGx3Aj5vHIpwFiByjFg,"alternative emo, anthem emo, emo, new england emo"
Stickup Kid,54ePTSLN5k7BMWG3SKEw1n,anthem emo
Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,"modern rock, rock"
Old Gray,6s42sZbLh06iCqpdOs1J2Y,"alternative emo, dreamo, emo, midwest emo, new england emo, screamo"
Swain,06ZWwgJfIJem7TU1ISsXGF,"dutch indie rock, indie punk"
Amarionette,1oNs5dzJ8puPCQwSwPcVtv,progressive post-hardcore
Remo Drive,5LMPXUMhWXshBPjrqvZOfv,"alternative emo, emo, indie garage rock"
Deb Never,55EarwWraRQY9diMo9Oeul,"indie pop, indie r&b, modern indie pop"
Busu,0dO6OEk896aswa3orK3zVG,
100%,6PfSUFtkMVoDkx4MQkzOi3,"escape room, hyperpop"
gin$eng,69Qs954Y5rA7BrhnEGWV17,wave
The Hotelier,3kzNckjE5FzHQhe4pJiLKa,"alternative emo, anthem emo, bubblegrunge, dreamo, emo, indie punk, indie rock, midwest emo, new england emo, pop punk, worcester ma indie"
The Black Keys,7mnBLXK823vNxN3UWB7Gfz,"alternative rock, blues rock, garage rock, modern blues rock, modern rock, punk blues, rock, roots rock"
Christian Leave,2G8UkPZnQ8i78L8TfqP1X6,"indie pop, modern rock, pop"
Amaranthe,2KaW48xlLnXC2v8tvyhWsa,"gothic symphonic metal, power metal"
Prima,3wury2nd8idV4GecUg5xze,"alternative rock, big beat, britpop, dance rock, new wave, rock, scottish indie"
Lofi Fruits Music,1dABGukgZ8XKKOdd2rVSHM,"lo-fi cover, lo-fi product"
Board-Man,1w9k3VBVzpKs0LsauO5jBd,focus beats
Kicktracks,2dGFrQsjmTaLK8o8aNuAeG,lo-fi cover
Good Morning,2kMzxA8edU05hvMFU493zJ,"experimental pop, indie garage rock, lo-fi indie"
Nikibi,2qRPglgHuD8IU7KVGfOYnT,
Phlocalyst,5xJ9q1lHwa8AShRof94oIt,"lo-fi beats, lo-fi jazzhop"
Kudasaibeats,3VcaBezSFVJHqylrhaYun2,"lo-fi beats, lo-fi chill, sad lo-fi"
Psalm Trees,5pmXkV6A8yQdoa64xzvZ0S,"chillhop, lo-fi beats"
Billy Lemos,7ebBg3BuRFa2satTcY8whC,bedroom pop
keshi,3pc0bOVB5whxmD50W79wwO,"chill r&b, pop"
LLusion,5XBb04uBpKPWPWC2jXgGqb,"lo-fi beats, lo-fi chill, sad lo-fi"
Sarah Meow,3O7oOXK7KPniAPEUorctsi,"lo-fi chill, sad lo-fi"
TyLuv.,6ay740FQIPgTMahZqP9Opx,lo-fi beats
Pusher,2exudSjTjUksRJhnF5JZYn,kawaii future bass
Jelani Aryeh,7A47sEe0ih6WpKmNCRMu86,"alternative r&b, bedroom soul, indie pop, indie r&b"
Skillet,49bzE5vRBRIota4qeHtQM8,"alternative metal, christian alternative rock, christian music, christian rock"
Flaws,0DX1pMk1b22S536hNGtFDY,
Trade Wind,3FCfL4lKWE7vm3mCcOd570,dreamo
wych elm,60t8P09ao7dumEFbu7MkHR,bristol indie
Sullii,51tLJqlaKVjFnDRcMsTDM1,emo rap
Protest The Hero,6z3BjfmgvDUIHaJ0UPTtrQ,"canadian metal, canadian post-hardcore, djent, melodic metalcore, metalcore, progressive post-hardcore"
GAS,0JOxt5QOwq0czoJxvSc5hS,"pop rap, trap soul"
Seefeel,0jyH4jtanxaysaxwDVhR6f,"abstract, ambient, art pop, deep idm, dream pop, drill and bass, drone, dub techno, fourth world, intelligent dance music, microhouse, ninja, outsider house, shoegaze, trip hop"
TENGGER,1jH1BbeNbZBvIgDwxGIJhe,"chinese metal, folk metal, oriental metal"
Imaginary Softwoods,7KUvseAKmkJLnTRikLsaPG,"ambient, fourth world"
upsammy,2orXY2oMFNUtiNrNMDyreV,"bleep techno, experimental house"
Gemini Aaliyah,22HH0b5ZPy0TwAbwUDhOfX,"emo rap, sad lo-fi"
Aesop Rock,2fSaE6BXtQy0x7R7v9IOmZ,"abstract hip hop, alternative hip hop, conscious hip hop, escape room, hip hop"
Full Tac,5ZXkHp732tYHIzqctoZP0E,hyperpop
Windy & Carl,6qNSgOBq7aNMSUh1lxUhYq,"ambient, dream pop, drift, drone, experimental guitar, fourth world, shoegaze, warm drone"
Nate Young,0CLDDO3Kl0KJslmhSNHdiF,experimental ambient
Tim Hecker,1qiwaJwjKod5WhcYZ76O1B,"ambient, art pop, canadian experimental, compositional ambient, dream pop, drift, drone, electronica, experimental, experimental rock, fourth world, freak folk, intelligent dance music, microhouse, new isolationism, warm drone"
Yoshio Ojima,311stj8V2orjkfjvLrLvfa,"fourth world, j-ambient, japanese idm"
Hainbach,3FlXXv8lfSt3ZWk9epMxe7,"modern electroacoustic, modular synth"
The Glitch Mob,3a9qv6NLHnsVxJUtKOMHvD,"edm, electro house, glitch, glitch hop, indietronica"
Cloudkicker,4DAuhWUSCvn4FFcVpgIqY6,"djent, instrumental rock, post-rock"
Russ,1z7b1Pr1rSlvWRzsW3HOrS,"hawaiian hip hop, rap"
INTRA NOTA,32o0pZiiYtIYHMmwkdV8Nq,
Flatsound,4ze1UwMqtSlhTgnyk8LrW3,"bedroom pop, indie pop, lo-fi emo, lo-fi indie"
deadmau5,2CIMQHirSU0MQqyYHq0eOx,"canadian electronic, edm, electro house, pop dance, progressive house"
Enter Shikari,31jvzuB4ikftPQZJwrYfCF,"modern rock, nintendocore, trancecore, uk metalcore, uk post-hardcore"
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,"dance pop, hip pop, pop, pop rap, queens hip hop"
Vicki Sue Robinson,25pwh5JrKHzLv2FTPSvoqa,disco
Airospace,6gnWD8bGyUUn1H9j87F0B1,lo-fi rap
